UserID,last_session,first_session,session_count,avg_duration,avg_demand,total_demand,num_chargers_used,num_locations_used,tenure_days,days_since_last_session,churned,common_charger_type,common_location,common_company
1516,2022-06-21 20:04:00,2022-06-21 20:04:00,1,136.0,14.7,14.7,1,1,0,101,1,0,company,1
1517,2022-06-27 16:59:00,2022-06-27 11:25:00,2,55.5,20.32,40.64,2,2,0,95,1,0,restaurant,0
1518,2022-06-23 23:02:00,2022-06-23 23:02:00,1,607.0,41.7,41.7,1,1,0,98,1,0,resort,1
1519,2022-06-10 13:16:00,2022-06-10 13:16:00,1,269.0,31.9,31.9,1,1,0,112,1,0,public institution,0
1520,2022-06-09 19:40:00,2021-10-12 18:50:00,52,142.1346153846154,15.368653846153846,799.17,9,7,240,113,1,0,market,1
1521,2022-06-09 09:16:00,2022-06-09 09:16:00,1,72.0,8.3,8.3,1,1,0,113,1,0,public area,1
1522,2022-06-23 21:22:00,2022-06-23 21:22:00,1,487.0,32.39,32.39,1,1,0,99,1,0,resort,1
1523,2022-05-04 09:24:00,2021-10-08 15:15:00,20,59.0,2.7755,55.51,9,6,207,149,1,0,public area,0
1524,2022-05-03 03:09:00,2022-05-03 03:09:00,1,168.0,9.72,9.72,1,1,0,150,1,0,public institution,0
1525,2022-05-24 17:47:00,2022-02-22 16:25:00,7,68.57142857142857,8.2,57.4,4,3,91,129,1,0,golf,1
1527,2022-05-15 18:44:00,2022-05-14 09:49:00,3,76.33333333333333,8.719999999999999,26.159999999999997,3,3,1,138,1,0,public parking lot,0
1528,2022-05-27 08:00:00,2021-10-15 07:33:00,19,152.8421052631579,15.425789473684212,293.09000000000003,10,6,224,126,1,0,public institution,0
1529,2022-05-20 16:36:00,2022-05-20 16:36:00,1,91.0,0.72,0.72,1,1,0,133,1,0,public institution,0
1530,2022-05-07 22:37:00,2022-05-04 21:18:00,4,87.0,32.925,131.7,4,4,3,146,1,0,hotel,0
1531,2022-05-08 15:58:00,2022-05-08 15:58:00,1,65.0,7.6,7.6,1,1,0,145,1,0,company,1
1532,2022-05-01 10:47:00,2022-04-29 17:32:00,2,112.0,11.875,23.75,2,2,1,152,1,0,hotel,0
1533,2022-05-24 14:55:00,2022-05-24 14:55:00,1,11.0,12.28,12.28,1,1,0,129,1,1,public area,0
1534,2022-05-08 18:10:00,2022-05-08 18:10:00,1,60.0,6.51,6.51,1,1,0,145,1,0,hotel,1
1535,2022-05-30 13:00:00,2022-05-30 13:00:00,1,307.0,34.48,34.48,1,1,0,123,1,0,apartment,0
1536,2022-05-20 09:52:00,2022-05-02 09:44:00,8,113.75,10.46875,83.75,2,1,18,133,1,0,apartment,0
1537,2022-05-11 19:21:00,2022-05-11 19:21:00,1,97.0,50.43,50.43,1,1,0,142,1,1,resort,0
1538,2022-05-11 18:26:00,2022-05-11 16:03:00,2,90.5,9.899999999999999,19.799999999999997,1,1,0,142,1,0,hotel,1
1539,2022-05-03 18:28:00,2021-11-02 15:15:00,3,23.666666666666668,14.79,44.37,2,2,182,150,1,1,public parking lot,0
1540,2022-05-21 20:50:00,2022-05-21 17:07:00,2,241.0,14.465,28.93,2,1,0,132,1,0,hotel,0
1541,2022-05-21 14:20:00,2022-05-21 14:20:00,1,107.0,6.54,6.54,1,1,0,132,1,0,sightseeing,0
1543,2022-05-08 20:55:00,2021-10-21 19:16:00,5,278.2,30.794,153.97,3,2,199,145,1,0,public area,1
1544,2022-05-17 23:17:00,2022-05-02 19:22:00,9,92.88888888888889,10.645555555555555,95.81,4,3,15,135,1,0,hotel,1
1545,2022-05-17 15:18:00,2021-12-18 13:56:00,3,30.0,18.599999999999998,55.8,3,1,150,136,1,1,public parking lot,0
1546,2022-05-22 21:48:00,2022-05-19 22:11:00,3,227.33333333333334,25.790000000000003,77.37,2,1,2,131,1,0,resort,1
1547,2022-05-21 21:54:00,2022-05-21 17:55:00,2,151.5,18.0,36.0,1,1,0,132,1,0,hotel,1
1548,2022-05-12 16:05:00,2022-05-11 12:09:00,2,30.5,17.67,35.34,2,2,1,141,1,1,public institution,0
1549,2022-05-22 19:14:00,2022-05-22 19:09:00,2,271.5,28.775,57.55,1,1,0,131,1,0,resort,1
1550,2022-05-07 12:00:00,2022-03-24 16:54:00,2,47.5,2.9050000000000002,5.8100000000000005,2,1,43,146,1,0,public area,0
1551,2022-05-12 14:51:00,2022-05-08 16:17:00,3,146.33333333333334,15.563333333333333,46.69,2,2,3,141,1,0,hotel,1
1552,2022-05-01 20:39:00,2022-05-01 20:39:00,1,190.0,17.7,17.7,1,1,0,152,1,0,resort,0
1553,2022-05-26 22:37:00,2022-05-25 16:59:00,5,113.0,12.829999999999998,64.14999999999999,2,1,1,127,1,0,hotel,1
1554,2022-05-14 11:25:00,2021-10-03 15:07:00,13,59.61538461538461,23.931538461538462,311.11,5,3,222,139,1,1,public institution,0
1555,2022-05-14 21:37:00,2022-05-14 20:41:00,2,26.5,25.09,50.18,1,1,0,139,1,1,sightseeing,0
1556,2022-05-14 20:26:00,2022-05-14 20:26:00,1,28.0,22.15,22.15,1,1,0,139,1,1,public parking lot,0
1558,2022-05-07 22:22:00,2022-05-05 20:31:00,3,255.0,28.333333333333332,85.0,1,1,2,146,1,0,resort,1
1559,2022-05-31 09:42:00,2022-01-25 10:07:00,13,611.8461538461538,32.84615384615385,427.0,3,2,125,122,1,0,restaurant,0
1560,2022-05-23 21:09:00,2022-05-23 21:09:00,1,71.0,8.1,8.1,1,1,0,130,1,0,hotel,1
1561,2022-05-07 20:13:00,2022-05-07 13:17:00,2,325.5,14.275,28.55,1,1,0,146,1,0,public area,0
1562,2022-05-25 07:39:00,2022-05-21 07:31:00,3,256.3333333333333,25.61,76.83,2,1,4,128,1,0,resort,1
1563,2022-05-18 18:10:00,2022-05-17 20:36:00,2,197.5,22.775,45.55,1,1,0,135,1,0,public area,1
1564,2022-05-21 21:23:00,2021-11-30 09:20:00,9,35.888888888888886,11.729999999999999,105.57,8,4,172,132,1,1,public institution,0
1565,2022-05-01 20:31:00,2022-04-30 07:49:00,3,198.0,19.566666666666666,58.7,1,1,1,152,1,0,company,1
1566,2022-05-21 10:02:00,2022-05-20 09:57:00,4,70.0,6.79,27.16,4,1,1,132,1,0,resort,1
1567,2022-05-20 21:48:00,2022-05-20 21:48:00,1,120.0,13.7,13.7,1,1,0,133,1,0,company,1
1568,2022-05-30 22:10:00,2022-05-30 22:10:00,1,230.0,26.64,26.64,1,1,0,123,1,0,public area,1
1569,2022-05-28 19:20:00,2022-05-06 08:23:00,36,149.5,8.400277777777779,302.41,6,2,22,125,1,0,resort,1
1570,2022-05-11 16:55:00,2022-05-11 16:55:00,1,28.0,17.95,17.95,1,1,0,142,1,1,public area,0
1571,2022-05-07 09:54:00,2022-01-09 08:08:00,8,167.375,9.147499999999999,73.17999999999999,4,2,118,146,1,0,public area,0
1572,2022-05-05 08:46:00,2022-02-20 09:22:00,3,271.0,16.12,48.36,2,1,73,148,1,0,restaurant,0
1573,2022-05-29 21:57:00,2022-05-29 21:52:00,2,68.0,7.5649999999999995,15.129999999999999,1,1,0,124,1,0,resort,1
1574,2022-05-11 16:07:00,2022-04-21 11:04:00,24,132.75,7.512083333333333,180.29,9,4,20,142,1,0,hotel,0
1575,2022-05-16 09:53:00,2022-03-04 10:37:00,21,52.904761904761905,24.633333333333333,517.3,15,5,72,137,1,1,sightseeing,0
1576,2022-05-17 20:32:00,2022-05-12 20:37:00,5,198.0,21.497999999999998,107.49,1,1,4,136,1,0,resort,1
1577,2022-05-14 19:43:00,2022-05-13 14:42:00,2,179.0,19.61,39.22,2,1,1,139,1,0,resort,1
1578,2022-05-24 21:34:00,2022-05-24 21:34:00,1,301.0,21.1,21.1,1,1,0,129,1,0,public institution,0
1579,2022-05-08 16:24:00,2022-05-08 11:59:00,3,35.0,3.85,11.55,3,2,0,145,1,0,sightseeing,0
1580,2022-05-01 18:35:00,2022-05-01 12:18:00,2,31.0,7.69,15.38,2,1,0,152,1,0,sightseeing,0
1581,2022-05-03 21:07:00,2022-05-02 18:20:00,2,36.0,22.23,44.46,1,1,1,150,1,1,public parking lot,0
1582,2022-05-15 14:33:00,2022-05-15 14:33:00,1,23.0,13.82,13.82,1,1,0,138,1,1,public parking lot,0
1583,2022-05-30 07:22:00,2022-05-03 07:43:00,31,172.61290322580646,8.833225806451612,273.83,4,1,26,123,1,0,public area,0
1584,2022-05-22 17:05:00,2022-05-22 15:40:00,3,38.333333333333336,2.09,6.27,2,1,0,131,1,0,hotel,1
1585,2022-05-31 08:31:00,2022-04-20 21:17:00,6,96.5,16.043333333333333,96.25999999999999,4,3,40,122,1,0,public area,0
1586,2022-05-09 09:01:00,2021-10-07 13:12:00,48,57.083333333333336,32.615833333333335,1565.56,16,6,213,144,1,1,sightseeing,0
1587,2022-05-29 22:46:00,2022-05-29 22:46:00,1,365.0,39.41,39.41,1,1,0,123,1,0,hotel,1
1588,2022-05-10 10:03:00,2021-10-20 15:33:00,14,17.142857142857142,3.9071428571428575,54.7,8,4,201,143,1,1,public institution,0
1589,2022-05-12 14:17:00,2021-11-01 08:50:00,3,199.66666666666666,16.55666666666667,49.67,3,1,192,141,1,0,public area,0
1590,2022-04-30 20:27:00,2022-04-29 00:04:00,2,396.5,45.010000000000005,90.02000000000001,2,1,1,153,1,0,hotel,1
1591,2022-05-26 09:17:00,2022-05-26 09:17:00,1,3.0,0.01,0.01,1,1,0,127,1,0,hotel,1
1592,2022-05-11 09:38:00,2022-05-08 13:52:00,2,57.5,6.789999999999999,13.579999999999998,1,1,2,142,1,0,public institution,1
1593,2022-05-08 10:39:00,2022-05-08 10:39:00,1,74.0,8.5,8.5,1,1,0,145,1,0,restaurant,0
1594,2022-05-29 12:52:00,2022-05-29 12:52:00,1,33.0,26.29,26.29,1,1,0,124,1,1,market,0
1596,2022-05-07 19:57:00,2022-05-07 19:57:00,1,166.0,17.71,17.71,1,1,0,146,1,0,resort,1
1597,2022-05-05 07:35:00,2022-05-05 07:35:00,1,52.0,5.88,5.88,1,1,0,148,1,0,resort,1
1598,2022-05-22 16:15:00,2022-05-22 16:15:00,1,36.0,22.79,22.79,1,1,0,131,1,1,hotel,0
1599,2022-05-25 12:12:00,2022-05-17 15:09:00,9,152.33333333333334,17.006666666666668,153.06,4,2,7,128,1,0,apartment,1
1600,2022-05-19 20:44:00,2022-05-19 15:46:00,2,193.5,20.520000000000003,41.040000000000006,2,2,0,134,1,0,company,0
1601,2022-05-16 06:33:00,2022-05-13 18:38:00,3,271.0,20.529999999999998,61.589999999999996,2,1,2,137,1,0,resort,1
1602,2022-05-14 10:12:00,2022-05-14 10:12:00,1,102.0,12.25,12.25,1,1,0,139,1,0,public area,0
1603,2022-05-09 21:18:00,2022-05-09 21:18:00,1,251.0,28.91,28.91,1,1,0,144,1,0,hotel,1
1604,2022-05-09 11:05:00,2022-05-05 21:01:00,3,63.0,3.7566666666666664,11.27,2,2,3,144,1,0,public area,0
1605,2022-05-04 07:47:00,2022-05-04 07:47:00,1,44.0,37.64,37.64,1,1,0,149,1,1,public area,0
1606,2022-05-06 17:51:00,2022-05-01 13:31:00,7,26.0,18.112857142857145,126.79,4,1,5,147,1,1,public area,0
1607,2022-05-06 17:56:00,2022-05-01 16:32:00,9,25.666666666666668,20.936666666666667,188.43,6,1,5,147,1,1,public area,0
1608,2022-05-06 17:55:00,2022-05-02 15:08:00,10,28.1,20.217,202.17,6,1,4,147,1,1,public area,0
1609,2022-05-20 01:47:00,2022-05-18 19:27:00,3,151.0,16.61,49.83,2,1,1,133,1,0,resort,1
1610,2022-05-09 14:56:00,2022-05-08 16:16:00,3,95.0,8.986666666666666,26.959999999999997,2,1,0,144,1,0,resort,0
1611,2022-05-24 19:35:00,2021-10-03 21:11:00,140,272.52142857142854,31.32785714285714,4385.9,11,5,232,129,1,0,public area,1
1613,2022-05-28 13:43:00,2022-04-24 18:05:00,5,176.8,8.873999999999999,44.37,4,3,33,125,1,0,company,0
1614,2022-05-05 21:41:00,2022-05-04 14:39:00,2,176.0,20.75,41.5,1,1,1,148,1,0,hotel,1
1615,2022-05-03 08:34:00,2021-10-02 14:28:00,11,123.18181818181819,6.717272727272728,73.89,6,3,212,150,1,0,public parking lot,0
1616,2022-05-17 14:13:00,2022-05-16 14:29:00,3,18.0,10.226666666666667,30.68,3,3,0,136,1,1,market,0
1617,2022-05-25 22:09:00,2022-03-18 23:03:00,5,54.2,37.410000000000004,187.05,3,1,67,128,1,1,public parking lot,0
1618,2022-05-19 13:06:00,2021-10-16 11:04:00,10,100.0,13.98,139.8,7,3,215,134,1,0,public institution,0
1619,2022-05-05 12:55:00,2022-05-05 12:46:00,2,27.5,18.08,36.16,1,1,0,148,1,1,public area,0
1620,2022-05-14 18:21:00,2022-05-14 16:38:00,2,57.5,6.07,12.14,1,1,0,139,1,0,resort,1
1621,2022-05-26 22:41:00,2022-05-25 22:51:00,2,216.5,24.64,49.28,1,1,0,126,1,0,resort,1
1622,2022-05-25 15:16:00,2022-04-27 12:17:00,14,88.57142857142857,5.276428571428572,73.87,11,4,28,128,1,0,public area,0
1623,2022-05-03 23:10:00,2022-05-02 18:18:00,2,158.0,17.05,34.1,1,1,1,149,1,0,resort,1
1624,2022-05-18 06:55:00,2022-01-27 13:34:00,2,90.5,10.21,20.42,2,2,110,135,1,0,hotel,0
1625,2022-05-06 21:40:00,2021-10-09 23:46:00,11,33.18181818181818,13.153636363636364,144.69,6,3,208,147,1,1,public parking lot,0
1626,2022-05-10 13:50:00,2022-05-10 13:50:00,1,28.0,3.24,3.24,1,1,0,143,1,0,public institution,1
1627,2022-05-27 20:48:00,2022-05-27 20:48:00,1,365.0,40.43,40.43,1,1,0,126,1,0,resort,1
1629,2022-05-17 15:09:00,2021-10-01 09:36:00,108,129.11111111111111,6.870648148148148,742.03,4,1,228,136,1,0,apartment,1
1630,2022-05-05 17:29:00,2022-04-01 12:28:00,10,46.2,6.821000000000001,68.21000000000001,6,4,34,148,1,1,hotel,0
1631,2022-05-26 04:19:00,2022-04-06 22:57:00,5,116.0,12.872,64.36,3,1,49,127,1,0,camping,1
1632,2022-05-26 21:42:00,2022-05-26 21:42:00,1,240.0,27.07,27.07,1,1,0,127,1,0,resort,1
1633,2022-05-23 19:56:00,2022-05-22 18:21:00,4,80.75,9.095,36.38,3,2,1,130,1,0,hotel,1
1634,2022-05-31 15:25:00,2022-05-31 15:25:00,1,12.0,5.58,5.58,1,1,0,122,1,1,sightseeing,0
1635,2022-05-15 19:10:00,2022-05-15 19:10:00,1,400.0,45.3,45.3,1,1,0,138,1,0,resort,1
1636,2022-05-06 21:56:00,2022-05-04 09:39:00,4,26.5,12.82,51.28,4,3,2,147,1,1,public parking lot,0
1637,2022-05-05 20:56:00,2022-05-03 22:52:00,2,178.0,20.150000000000002,40.300000000000004,1,1,1,148,1,0,resort,1
1638,2022-05-08 17:25:00,2022-05-08 17:25:00,1,73.0,8.3,8.3,1,1,0,145,1,0,hotel,1
1639,2022-05-07 09:42:00,2022-05-04 18:19:00,5,335.6,14.11,70.55,2,1,2,146,1,0,hotel,1
1640,2022-05-22 17:49:00,2022-05-22 17:49:00,1,10.0,1.21,1.21,1,1,0,131,1,0,public area,1
1641,2022-05-30 10:11:00,2022-05-30 10:11:00,1,76.0,4.6,4.6,1,1,0,123,1,0,sightseeing,0
1642,2022-05-06 00:09:00,2022-05-06 00:02:00,2,223.0,25.389999999999997,50.779999999999994,1,1,0,147,1,0,hotel,1
1643,2022-05-18 18:46:00,2022-05-18 18:42:00,2,223.5,14.73,29.46,1,1,0,135,1,0,resort,1
1645,2022-05-20 20:25:00,2021-10-16 13:02:00,42,81.85714285714286,4.981428571428571,209.22,7,6,216,133,1,0,golf,1
1646,2022-05-02 13:24:00,2022-04-15 10:19:00,7,88.42857142857143,5.302857142857143,37.120000000000005,7,5,17,151,1,0,sightseeing,0
1647,2022-05-01 20:57:00,2021-12-24 10:58:00,5,212.4,35.03,175.15,3,3,128,152,1,0,golf,0
1648,2022-05-29 20:48:00,2022-05-29 20:48:00,1,189.0,21.11,21.11,1,1,0,124,1,0,resort,1
1649,2022-05-04 09:17:00,2022-04-24 16:37:00,2,20.0,13.9,27.8,2,2,9,149,1,0,hotel,0
1650,2022-05-17 18:54:00,2022-05-17 18:54:00,1,271.0,29.97,29.97,1,1,0,136,1,0,resort,1
1651,2022-05-27 19:13:00,2022-05-26 13:16:00,3,46.333333333333336,7.109999999999999,21.33,3,2,1,126,1,0,sightseeing,0
1653,2022-05-18 13:35:00,2022-05-18 13:35:00,1,19.0,10.94,10.94,1,1,0,135,1,1,public institution,0
1654,2022-05-18 00:10:00,2022-05-18 00:10:00,1,240.0,26.57,26.57,1,1,0,135,1,0,resort,1
1655,2022-05-26 21:31:00,2022-05-26 21:31:00,1,400.0,44.98,44.98,1,1,0,127,1,0,resort,1
1656,2022-05-17 18:21:00,2021-10-20 13:09:00,11,69.36363636363636,8.17090909090909,89.88,2,2,209,136,1,0,public area,1
1657,2022-05-18 15:59:00,2022-05-13 18:22:00,2,44.5,13.040000000000001,26.080000000000002,2,1,4,135,1,0,public area,0
1659,2022-05-25 22:45:00,2022-05-25 22:45:00,1,87.0,9.75,9.75,1,1,0,127,1,0,hotel,1
1660,2022-05-23 21:01:00,2022-05-22 20:41:00,3,138.0,14.979999999999999,44.94,1,1,1,130,1,0,resort,1
1661,2022-05-13 15:01:00,2022-05-13 14:47:00,2,30.5,3.455,6.91,1,1,0,140,1,0,hotel,1
1662,2022-05-09 17:11:00,2022-05-09 17:11:00,1,41.0,1.06,1.06,1,1,0,144,1,1,public parking lot,0
1663,2022-05-06 23:55:00,2022-05-06 23:55:00,1,48.0,25.09,25.09,1,1,0,146,1,1,public parking lot,0
1664,2022-05-28 16:42:00,2022-05-03 11:55:00,9,389.77777777777777,42.63111111111111,383.68,5,2,25,125,1,0,resort,1
1665,2022-05-14 08:16:00,2022-05-13 18:52:00,3,96.66666666666667,11.193333333333333,33.58,2,2,0,139,1,0,hotel,1
1666,2022-05-26 11:01:00,2022-02-08 13:09:00,18,41.333333333333336,25.10388888888889,451.87,8,5,106,127,1,1,public institution,0
1667,2022-05-23 21:26:00,2022-05-04 21:39:00,13,55.38461538461539,19.893076923076926,258.61,13,5,18,130,1,1,public area,0
1668,2022-05-13 07:46:00,2022-02-15 19:27:00,37,50.945945945945944,22.99837837837838,850.94,7,2,86,140,1,1,public area,0
1669,2022-05-07 19:19:00,2022-05-07 19:19:00,1,49.0,6.58,6.58,1,1,0,146,1,0,hotel,1
1671,2022-04-20 14:26:00,2022-04-19 11:16:00,2,36.5,30.15,60.3,1,1,1,163,1,1,sightseeing,0
1672,2022-04-30 09:11:00,2022-04-05 11:13:00,7,27.285714285714285,3.0714285714285716,21.5,2,1,24,153,1,0,public area,0
1674,2022-04-19 12:31:00,2022-04-16 18:21:00,2,34.0,21.48,42.96,2,2,2,164,1,1,public institution,0
1675,2022-04-17 15:30:00,2022-04-17 15:30:00,1,20.0,2.3,2.3,1,1,0,166,1,0,public area,0
1676,2022-04-04 08:51:00,2022-03-25 10:09:00,9,174.44444444444446,3.598888888888889,32.39,4,3,9,179,1,0,public area,1
1677,2022-04-28 17:35:00,2022-04-28 17:35:00,1,46.0,13.93,13.93,1,1,0,155,1,1,hotel,0
1679,2022-04-20 19:52:00,2022-04-19 09:28:00,5,22.6,17.491999999999997,87.46,5,3,1,163,1,1,public area,0
1680,2022-04-15 11:23:00,2022-04-15 11:23:00,1,88.0,10.37,10.37,1,1,0,168,1,0,public area,0
1681,2022-04-02 13:12:00,2022-04-02 13:12:00,1,1439.0,11.06,11.06,1,1,0,181,1,0,apartment,0
1683,2022-04-28 14:50:00,2022-04-27 02:11:00,3,94.33333333333333,10.763333333333334,32.29,3,1,1,155,1,0,resort,1
1684,2022-04-04 17:33:00,2022-04-04 17:33:00,1,0.0,7.19,7.19,1,1,0,179,1,0,hotel,1
1685,2022-04-17 19:00:00,2022-04-17 19:00:00,1,472.0,50.52,50.52,1,1,0,166,1,0,hotel,1
1686,2022-04-28 18:35:00,2022-04-24 20:17:00,4,550.75,44.6,178.4,2,2,3,155,1,0,golf,0
1687,2022-04-02 15:53:00,2022-03-31 17:06:00,3,40.333333333333336,24.30333333333333,72.91,2,2,1,181,1,1,resort,0
1688,2022-04-14 15:08:00,2022-04-14 15:08:00,1,14.0,21.73,21.73,1,1,0,169,1,1,public institution,0
1689,2022-04-21 21:37:00,2021-10-01 21:08:00,21,496.04761904761904,58.8847619047619,1236.58,11,4,202,162,1,0,apartment,1
1690,2022-04-09 13:49:00,2022-04-09 13:49:00,1,14.0,8.94,8.94,1,1,0,174,1,1,public area,0
1691,2022-04-25 10:04:00,2021-10-06 09:10:00,54,39.22222222222222,23.18925925925926,1252.22,2,1,201,158,1,1,public area,0
1692,2022-04-03 18:36:00,2022-01-25 17:33:00,5,117.0,6.220000000000001,31.1,3,3,68,180,1,0,company,0
1693,2022-04-15 15:08:00,2022-04-15 15:08:00,1,261.0,31.03,31.03,1,1,0,168,1,0,hotel,0
1694,2022-04-05 20:51:00,2022-04-05 20:51:00,1,94.0,26.08,26.08,1,1,0,178,1,1,resort,0
1695,2022-04-02 11:09:00,2022-02-05 13:01:00,2,104.5,11.18,22.36,2,2,55,181,1,0,public area,0
1696,2022-04-17 17:00:00,2022-04-17 17:00:00,1,450.0,50.91,50.91,1,1,0,166,1,0,hotel,1
1697,2022-04-23 12:28:00,2022-01-08 12:55:00,8,286.125,12.16,97.28,1,1,104,160,1,0,apartment,0
1698,2022-04-01 21:11:00,2022-03-28 15:34:00,7,85.42857142857143,7.782857142857144,54.480000000000004,6,3,4,182,1,0,hotel,0
1699,2022-04-24 14:56:00,2022-04-08 12:19:00,7,75.85714285714286,4.585714285714286,32.1,6,3,16,159,1,0,company,0
1700,2022-04-10 13:54:00,2022-04-10 13:54:00,1,30.0,3.22,3.22,1,1,0,173,1,0,hotel,1
1701,2022-04-28 18:32:00,2022-04-28 18:32:00,1,69.0,4.08,4.08,1,1,0,155,1,0,public area,0
1702,2022-04-23 10:14:00,2022-01-03 08:57:00,5,146.4,12.89,64.45,3,2,110,160,1,0,public area,0
1703,2022-04-21 18:32:00,2022-01-01 12:18:00,23,279.9130434782609,33.936521739130434,780.54,8,3,110,162,1,0,camping,1
1704,2022-04-17 12:59:00,2022-04-17 12:59:00,1,61.0,30.7,30.7,1,1,0,166,1,1,sightseeing,0
1705,2022-04-04 20:13:00,2021-11-03 19:02:00,6,169.83333333333334,19.055,114.33,5,2,152,179,1,0,apartment,0
1706,2022-04-08 16:16:00,2022-04-08 16:16:00,1,207.0,22.18,22.18,1,1,0,175,1,0,hotel,0
1707,2022-04-10 19:18:00,2022-03-30 16:09:00,3,405.3333333333333,45.199999999999996,135.6,3,1,11,173,1,0,apartment,1
1708,2022-04-16 12:03:00,2022-01-06 08:11:00,15,139.06666666666666,17.231333333333332,258.46999999999997,10,4,100,167,1,0,public institution,0
1709,2022-04-05 14:39:00,2022-04-05 13:47:00,2,40.0,19.765,39.53,1,1,0,178,1,1,public parking lot,0
1710,2022-04-02 15:39:00,2021-10-01 08:25:00,46,163.17391304347825,16.29695652173913,749.66,5,2,183,181,1,0,public institution,1
1711,2022-04-08 10:01:00,2021-11-11 13:23:00,13,43.84615384615385,33.668461538461536,437.69,5,2,147,175,1,1,public institution,0
1712,2022-04-04 20:07:00,2022-04-03 15:58:00,2,194.0,9.66,19.32,2,2,1,179,1,0,hotel,0
1713,2022-04-23 14:51:00,2022-01-02 11:37:00,14,93.64285714285714,18.207857142857144,254.91,8,2,111,160,1,0,public institution,0
1714,2022-04-21 17:25:00,2022-04-09 19:26:00,7,177.14285714285714,7.921428571428572,55.45,2,1,11,162,1,0,public area,1
1715,2022-04-06 17:25:00,2022-04-02 18:34:00,2,241.0,7.75,15.5,1,1,3,177,1,0,public institution,0
1716,2022-04-12 19:13:00,2022-04-12 19:13:00,1,51.0,6.0,6.0,1,1,0,171,1,0,apartment,1
1717,2022-04-05 10:09:00,2021-11-02 21:25:00,66,192.8939393939394,9.602121212121212,633.74,7,4,153,178,1,0,resort,0
1718,2022-04-03 13:09:00,2022-03-08 22:06:00,2,4.5,2.21,4.42,2,2,25,180,1,1,public area,0
1719,2022-04-27 13:27:00,2022-04-27 13:27:00,1,5.0,0.6,0.6,1,1,0,156,1,0,company,1
1720,2022-04-30 17:00:00,2021-12-02 20:35:00,12,126.16666666666667,13.994166666666667,167.93,2,1,148,153,1,0,resort,1
1721,2022-04-14 12:50:00,2022-04-14 12:50:00,1,37.0,4.4,4.4,1,1,0,169,1,0,public institution,0
1722,2022-04-23 20:50:00,2022-04-23 20:50:00,1,208.0,23.0,23.0,1,1,0,160,1,0,resort,0
1723,2022-04-26 18:48:00,2022-04-24 16:56:00,4,259.25,14.9325,59.73,2,1,2,157,1,0,resort,0
1724,2022-04-07 15:52:00,2021-11-11 16:07:00,6,70.83333333333333,7.87,47.22,6,4,146,176,1,0,sightseeing,0
1725,2022-04-22 20:38:00,2022-04-22 20:38:00,1,356.0,23.4,23.4,1,1,0,161,1,0,resort,1
1726,2022-04-10 15:29:00,2022-04-10 15:29:00,1,79.0,6.61,6.61,1,1,0,173,1,0,resort,0
1727,2022-04-30 11:04:00,2021-10-02 12:52:00,4,114.25,6.6175,26.47,4,4,209,153,1,0,apartment,0
1728,2022-04-13 18:57:00,2022-04-13 18:57:00,1,40.0,4.45,4.45,1,1,0,170,1,0,hotel,1
1729,2022-04-18 20:55:00,2022-04-18 20:55:00,1,40.0,13.8,13.8,1,1,0,165,1,1,public institution,0
1730,2022-04-04 20:37:00,2022-04-04 20:37:00,1,246.0,23.2,23.2,1,1,0,179,1,0,resort,0
1731,2022-04-16 16:00:00,2021-10-01 11:56:00,6,49.333333333333336,19.970000000000002,119.82000000000001,6,4,197,167,1,1,public area,0
1732,2022-03-31 22:46:00,2022-03-31 22:46:00,1,0.0,16.87,16.87,1,1,0,182,1,0,hotel,1
1733,2022-04-06 09:43:00,2022-04-06 09:43:00,1,62.0,7.3,7.3,1,1,0,177,1,0,public area,0
1734,2022-04-04 17:04:00,2021-11-09 19:01:00,2,22.0,14.99,29.98,2,2,145,179,1,1,public institution,0
1735,2022-04-12 21:34:00,2022-04-01 01:16:00,3,38.666666666666664,48.60666666666666,145.82,2,1,11,171,1,1,public area,0
1736,2022-03-28 09:28:00,2022-01-03 17:16:00,13,112.23076923076923,17.805384615384614,231.47,7,4,83,186,1,0,company,1
1737,2022-04-30 10:52:00,2022-01-03 08:07:00,5,90.8,12.39,61.95,4,2,117,153,1,0,company,1
1738,2022-04-11 13:07:00,2022-04-11 13:07:00,1,19.0,15.64,15.64,1,1,0,172,1,1,public institution,0
1739,2022-04-23 23:28:00,2022-01-25 22:11:00,6,369.5,48.28666666666667,289.72,4,2,88,159,1,0,public area,1
1740,2022-04-05 08:25:00,2022-04-03 17:09:00,2,23.0,5.325,10.65,2,2,1,178,1,0,public area,0
1741,2022-04-16 18:47:00,2022-04-14 21:17:00,2,41.0,14.330000000000002,28.660000000000004,2,1,1,167,1,0,hotel,1
1742,2022-04-19 21:44:00,2022-04-19 18:43:00,2,227.5,16.175,32.35,1,1,0,164,1,0,hotel,1
1743,2022-04-01 14:25:00,2022-04-01 14:25:00,1,68.0,4.1,4.1,1,1,0,182,1,0,public area,0
1745,2022-04-02 16:12:00,2021-10-24 14:34:00,41,37.21951219512195,19.400243902439023,795.41,15,2,160,181,1,1,public institution,0
1746,2022-04-23 14:53:00,2022-03-04 10:17:00,2,70.5,21.485,42.97,2,2,50,160,1,0,public area,0
1747,2022-04-09 17:42:00,2022-04-09 17:42:00,1,39.0,2.23,2.23,1,1,0,174,1,0,hotel,1
